playername,year,realERA,adjustedERA,diff
Art Nehf,1919,2.46,1.75,0.71
Jim Kaat,1973,4.42,3.71,0.71
Gaylord Perry,1970,3.20,2.49,0.71
Sam Jones,1958,2.88,2.17,0.71
George Culver,1968,3.24,2.53,0.71
Eddie Cicotte,1915,3.04,2.33,0.71
Bob Weiland,1937,3.45,2.74,0.71
Roy Patterson,1902,2.77,2.06,0.71
Joe Genewich,1928,3.57,2.86,0.71
Jim Maloney,1964,2.71,2.00,0.71
Ken Raffensberger,1951,3.57,2.86,0.71
Camilo Pascual,1967,3.32,2.61,0.71
Gaylord Perry,1976,3.24,2.53,0.71
Joe Beggs,1946,2.53,1.82,0.71
Hal Newhouser,1947,2.94,2.23,0.71
Howard Ehmke,1919,3.05,2.34,0.71
Bill Gullickson,1983,3.75,3.04,0.71
John Tudor,1984,3.27,2.56,0.71
Fergie Jenkins,1971,2.77,2.06,0.71
Jim Hearn,1951,3.74,3.03,0.71
Larry Jackson,1959,3.26,2.55,0.71
Hank Wyse,1944,3.30,2.59,0.71
Zack Greinke,2014,2.71,2.00,0.71
Jerry Reuss,1973,3.76,3.05,0.71
Dennis Martinez,1989,3.17,2.46,0.71
Harry Brecheen,1946,2.42,1.71,0.71
Mario Soto,1985,3.58,2.87,0.71
Matt Cain,2012,2.79,2.08,0.71
Sam Jones,1959,2.85,2.14,0.71
Kid Nichols,1901,3.15,2.44,0.71
Jim Hardin,1968,2.51,1.80,0.71
Pedro Ramos,1963,3.31,2.60,0.71
Eric Show,1983,4.12,3.41,0.71
Craig McMurtry,1983,3.11,2.40,0.71
John Henry Johnson,1978,3.51,2.80,0.71
Walt Dickson,1914,3.14,2.43,0.71
Jose Rijo,1991,2.51,1.80,0.71
Carl Morton,1975,3.50,2.79,0.71
Charlie Hough,1983,3.23,2.52,0.71
Wilbur Cooper,1923,3.64,2.93,0.71
Wade Blasingame,1965,3.81,3.10,0.71
Don Wilson,1969,4.04,3.33,0.71
Steve Avery,1992,3.20,2.49,0.71
Clay Kirby,1971,2.83,2.12,0.71
Tom Underwood,1979,3.71,3.00,0.71
Jim Bagby,1942,2.97,2.26,0.71
Jack Cronin,1902,2.21,1.50,0.71
Duster Mails,1921,3.72,3.01,0.71
Claude Passeau,1944,2.76,2.05,0.71
George Chalmers,1915,2.32,1.62,0.70
Charles Nagy,1996,3.41,2.71,0.70
Vida Blue,1978,2.79,2.09,0.70
Don Drysdale,1960,2.90,2.20,0.70
George Brunet,1966,3.35,2.65,0.70
Jack Morris,1986,3.27,2.57,0.70
Whitey Ford,1955,2.40,1.70,0.70
Frank Sullivan,1958,3.64,2.94,0.70
Kevin Millwood,2002,3.25,2.55,0.70
Joe Nuxhall,1959,4.53,3.83,0.70
Jean Dubuc,1913,2.87,2.17,0.70
Joey Hamilton,1995,3.11,2.41,0.70
Tommy Thomas,1931,4.85,4.15,0.70
Randy Johnson,1997,2.30,1.60,0.70
Al Demaree,1914,3.04,2.34,0.70
Warren Spahn,1963,2.60,1.90,0.70
Bob Weiland,1938,3.65,2.95,0.70
Tommy John,1967,2.52,1.82,0.70
Carl Morton,1971,4.81,4.11,0.70
Joey Jay,1964,3.10,2.40,0.70
Bob Bruce,1965,3.68,2.98,0.70
Luis Tiant,1973,3.34,2.64,0.70
Jean Dubuc,1916,3.36,2.66,0.70
Juan Marichal,1962,3.36,2.66,0.70
Kevin Brown,1992,3.32,2.62,0.70
Dave Goltz,1978,2.49,1.79,0.70
Lil Stoner,1927,4.06,3.36,0.70
Chris Capuano,2005,3.99,3.29,0.70
Reb Russell,1916,2.19,1.49,0.70
Juan Marichal,1964,2.48,1.78,0.70
Tom Seaver,1983,3.55,2.85,0.70
Mickey Lolich,1974,4.15,3.45,0.70
Fred Toney,1918,2.52,1.82,0.70
Ed Reulbach,1914,2.71,2.01,0.70
George Brunet,1968,2.82,2.12,0.70
Danny Jackson,1987,4.02,3.32,0.70
Kyle Freeland,2018,2.85,2.15,0.70
Vic Willis,1901,2.42,1.72,0.70
Eddie Lopat,1947,2.81,2.11,0.70
Ray Sadecki,1967,2.74,2.04,0.70
Pete Donohue,1925,3.13,2.43,0.70
John Whitehead,1935,3.71,3.01,0.70
Steve Carlton,1982,3.10,2.40,0.70
Framber Valdez,2022,2.82,2.12,0.70
LaMarr Hoyt,1983,3.66,2.96,0.70
Larry Jackson,1966,3.34,2.64,0.70
Gary Ross,1976,2.93,2.23,0.70
Gaylord Perry,1975,3.24,2.54,0.70
Orie Arntzen,1943,3.71,3.01,0.70
Gaylord Perry,1971,2.76,2.06,0.70
Scott McGregor,1986,4.52,3.82,0.70
Stan Bahnsen,1972,3.58,2.88,0.70
Max Scherzer,2013,2.90,2.20,0.70
Jason Johnson,2003,4.18,3.48,0.70
Dennis Leonard,1978,3.33,2.63,0.70
Ernie Broglio,1962,3.08,2.38,0.70
Dutch Ruether,1922,3.50,2.80,0.70
Larry Gura,1980,2.95,2.25,0.70
Jesse Barnes,1921,3.39,2.69,0.70
Phil Niekro,1976,3.30,2.60,0.70
Frank Miller,1917,2.66,1.96,0.70
George Smith,1920,3.07,2.37,0.70
Ed Whitson,1984,3.24,2.54,0.70
Ray Caldwell,1914,1.74,1.04,0.70
Red Faber,1916,2.25,1.55,0.70
Fred Frankhouse,1936,3.66,2.96,0.70
Herb Pennock,1921,4.06,3.36,0.70
Elden Auker,1940,3.80,3.10,0.70
Fritz Peterson,1969,2.55,1.85,0.70
Early Wynn,1953,4.04,3.34,0.70
Eric Rasmussen,1977,3.48,2.78,0.70
Ray Keating,1914,2.78,2.08,0.70
Bill Doak,1917,3.25,2.55,0.70
Jack Harshman,1958,3.07,2.37,0.70
Bob Tewksbury,1992,2.18,1.48,0.70
Danny Jackson,1994,3.26,2.56,0.70
Ferdie Schupp,1920,3.42,2.72,0.70
Virgil Trucks,1949,2.98,2.28,0.70
Scott Diamond,2012,3.54,2.84,0.70
Stan Williams,1960,2.80,2.10,0.70
Ewell Blackwell,1951,3.57,2.87,0.70
Whit Wyatt,1943,2.38,1.68,0.70
Ken Johnson,1964,3.63,2.93,0.70
Atley Donald,1941,3.61,2.91,0.70
Steve McCatty,1981,2.33,1.63,0.70
Jeff Fassero,1996,3.30,2.60,0.70
Joe McIntosh,1975,3.72,3.02,0.70
Paul Quantrill,1995,4.86,4.16,0.70
Roger Clemens,1992,2.41,1.71,0.70
Lefty Williams,1919,2.68,1.98,0.70
Bronson Arroyo,2012,3.74,3.04,0.70
Larry Dierker,1972,3.40,2.70,0.70
Hugh Mulcahy,1940,3.50,2.80,0.70
Vic Sorrell,1933,3.88,3.18,0.70
Fergie Jenkins,1979,4.07,3.37,0.70
Trevor Cahill,2012,3.78,3.08,0.70
Hyun-Jin Ryu,2013,3.00,2.30,0.70
Jack Fisher,1964,4.18,3.48,0.70
Dwight Gooden,1993,3.45,2.75,0.70
Gene Dale,1915,2.67,1.97,0.70
George McConnell,1916,2.48,1.78,0.70
Willis Hudlin,1929,3.37,2.67,0.70
Hugh McQuillan,1921,4.25,3.55,0.70
Bill Donovan,1903,2.33,1.63,0.70
Andy Messersmith,1969,2.62,1.92,0.70
Andy Messersmith,1975,2.31,1.61,0.70
Lynn McGlothen,1974,2.69,1.99,0.70
Ken Holtzman,1975,3.15,2.45,0.70
John D'Acquisto,1974,3.85,3.15,0.70
Tom Bradley,1971,2.94,2.24,0.70
Hal Newhouser,1946,2.06,1.36,0.70
Tommy Bridges,1937,4.12,3.42,0.70
Travis Wood,2013,3.11,2.41,0.70
Jim Shaw,1918,2.44,1.74,0.70
Willie Mitchell,1914,3.10,2.40,0.70
Vic Raschi,1950,4.01,3.31,0.70
Johnny Schmitz,1948,2.73,2.04,0.69
Tim Lincecum,2009,2.48,1.79,0.69
Mark Langston,1989,2.74,2.05,0.69
Slim Harriss,1925,3.39,2.70,0.69
Dallas Keuchel,2014,2.93,2.24,0.69
Harry Harper,1917,3.31,2.62,0.69
Rube Waddell,1902,2.25,1.56,0.69
Jim Merritt,1969,4.35,3.66,0.69
Larry Jackson,1968,2.77,2.08,0.69
Pol Perritt,1916,2.65,1.96,0.69
Tommy Thomas,1928,3.18,2.49,0.69
Jason Schmidt,2003,2.34,1.65,0.69
Steve Rogers,1976,3.26,2.57,0.69
Bob Gibson,1972,2.46,1.77,0.69
Ray Kremer,1925,3.50,2.81,0.69
Claude Hendrix,1913,3.09,2.40,0.69
Eddie Lopat,1948,3.70,3.01,0.69
Fred Norman,1979,3.65,2.96,0.69
Kevin Ritz,1995,4.37,3.68,0.69
Claude Osteen,1972,2.64,1.95,0.69
Ray Semproch,1958,4.02,3.33,0.69
Vinegar Bend Mizell,1960,3.50,2.81,0.69
Lon Warneke,1940,3.20,2.51,0.69
Kevin Gross,1986,4.07,3.38,0.69
Reggie Cleveland,1973,3.01,2.32,0.69
Diego Segui,1964,4.59,3.90,0.69
Lefty Tyler,1917,2.40,1.71,0.69
Ray Starr,1943,3.74,3.05,0.69
Marty McHale,1914,3.13,2.44,0.69
Denny McLain,1969,2.81,2.12,0.69
Tiny Bonham,1944,2.96,2.27,0.69
Red Faber,1929,3.85,3.16,0.69
Kyle Gibson,2018,3.62,2.93,0.69
Jim Barr,1975,3.10,2.41,0.69
Phil Douglas,1914,2.61,1.92,0.69
Connie Marrero,1953,3.03,2.34,0.69
Greg Maddux,1996,2.72,2.03,0.69
Tiny Bonham,1942,2.29,1.60,0.69
Roger Clemens,1989,3.13,2.44,0.69
Urban Shocker,1923,3.39,2.70,0.69
Don Sutton,1971,2.56,1.87,0.69
Chris Short,1964,2.28,1.59,0.69
Luis Tiant,1972,1.88,1.19,0.69
Sidney Ponson,2003,3.75,3.06,0.69
Charlie Leibrandt,1987,3.41,2.72,0.69
Steve Rogers,1977,3.10,2.41,0.69
Vic Sorrell,1930,3.94,3.25,0.69
Mel Parnell,1951,3.05,2.36,0.69
Jesse Flores,1943,3.06,2.37,0.69
Al Milnar,1940,3.39,2.70,0.69
Jim Wilson,1957,3.35,2.66,0.69
Ray Phelps,1930,4.25,3.56,0.69
Jim Bunning,1959,3.85,3.16,0.69
Joaquin Andujar,1983,4.18,3.49,0.69
Gary Nolan,1971,3.16,2.47,0.69
Jim Rooker,1974,2.78,2.09,0.69
Jim Bunning,1964,2.64,1.95,0.69
Johnny Rigney,1940,3.22,2.53,0.69
Claude Hendrix,1915,2.97,2.28,0.69
Gary Peters,1966,2.00,1.31,0.69
Dave Davenport,1917,3.21,2.52,0.69
Rick Reuschel,1978,3.41,2.72,0.69
Fritz Peterson,1966,3.35,2.66,0.69
Bill Swift,1936,4.29,3.60,0.69
Danny Cox,1986,2.90,2.21,0.69
Dave Boswell,1967,3.36,2.67,0.69
Phil Niekro,1977,4.04,3.35,0.69
Steve Blass,1972,2.47,1.78,0.69
Brandon Webb,2003,2.86,2.17,0.69
Don Sutton,1978,3.55,2.86,0.69
Larry Jackson,1964,3.05,2.36,0.69
Jim Parque,2000,4.33,3.64,0.69
Jean Dubuc,1915,3.06,2.37,0.69
Lee Meadows,1916,2.83,2.14,0.69
Edinson Volquez,2015,3.58,2.89,0.69
Slim Sallee,1915,2.56,1.87,0.69
Mudcat Grant,1961,3.86,3.17,0.69
Jon Matlack,1973,3.20,2.51,0.69
Willis Hudlin,1931,4.47,3.78,0.69
Ed Willett,1913,3.25,2.56,0.69
George McQuillan,1915,2.74,2.05,0.69
Warren Spahn,1957,2.70,2.01,0.69
Mike Mussina,2008,3.37,2.68,0.69
Joe Coleman,1968,3.27,2.58,0.69
Tom Poholsky,1956,3.43,2.74,0.69
Don Sutton,1980,2.21,1.52,0.69
Mel Harder,1935,3.32,2.63,0.69
Rube Benton,1912,3.49,2.80,0.69
Mort Cooper,1942,1.70,1.01,0.69
Fergie Jenkins,1970,3.37,2.68,0.69
Denny Neagle,1995,3.43,2.74,0.69
Gaylord Perry,1969,2.48,1.79,0.69
Mike Moore,1987,4.71,4.02,0.69
Stan Yerkes,1902,3.74,3.06,0.68
Rick Langford,1979,4.12,3.44,0.68
Dock Ellis,1976,3.19,2.51,0.68
Allen Sothoron,1917,2.67,1.99,0.68
Larry French,1933,2.69,2.01,0.68
Vida Blue,1975,3.01,2.33,0.68
Jesse Haines,1921,3.86,3.18,0.68
Andy Messersmith,1974,2.59,1.91,0.68
Herb Pennock,1923,3.14,2.46,0.68
Jim Bunning,1957,2.89,2.21,0.68
George Kaiserling,1915,2.42,1.74,0.68
Jered Weaver,2014,3.59,2.91,0.68
Ned Garver,1950,3.42,2.74,0.68
Warren Spahn,1953,2.14,1.46,0.68
Lew Burdette,1958,2.95,2.27,0.68
Dave Stieb,1981,3.19,2.51,0.68
Rick Wise,1979,3.73,3.05,0.68
Jim Slaton,1978,4.24,3.56,0.68
Earl Wilson,1965,3.98,3.30,0.68
Dan Haren,2009,3.14,2.46,0.68
Jeff Pfeffer,1922,3.40,2.72,0.68
Phil Marchildon,1947,3.22,2.54,0.68
John Denny,1983,2.37,1.69,0.68
Rick Reuschel,1980,3.40,2.72,0.68
Noah Syndergaard,2018,3.03,2.35,0.68
Milt Pappas,1964,3.00,2.32,0.68
Frank Castillo,1992,3.46,2.78,0.68
Jerry Koosman,1969,2.28,1.60,0.68
Larry Dierker,1968,3.31,2.63,0.68
Vic Lombardi,1946,2.53,1.85,0.68
Dick Errickson,1940,3.05,2.37,0.68
Bob Bruce,1964,2.85,2.17,0.68
Dutch Leonard,1941,3.46,2.78,0.68
Javier Vazquez,2007,3.74,3.06,0.68
Juan Marichal,1966,2.24,1.56,0.68
Don Cardwell,1960,4.54,3.86,0.68
Claude Osteen,1971,3.54,2.86,0.68
Pete Henning,1914,5.05,4.37,0.68
Vicente Padilla,2002,3.28,2.60,0.68
Bruce Ruffin,1987,4.35,3.67,0.68
Mel Stottlemyre,1969,2.82,2.14,0.68
Tommy John,1976,3.09,2.41,0.68
Eddie Rommel,1923,3.28,2.60,0.68
Jack Chesbro,1902,2.18,1.50,0.68
Dick Ruthven,1978,3.38,2.70,0.68
Charlie Lea,1984,2.89,2.21,0.68
Mike Hampton,2000,3.14,2.46,0.68
Red Ruffing,1941,3.54,2.86,0.68
Bill Walker,1929,3.28,2.60,0.68
Paul Minner,1955,3.54,2.86,0.68
Bob Buhl,1961,4.21,3.53,0.68
Rudy May,1976,3.70,3.02,0.68
Larry Dierker,1969,2.36,1.68,0.68
Randy Wolf,2009,3.23,2.55,0.68
Chief Bender,1903,2.95,2.27,0.68
Lefty Tyler,1918,1.97,1.29,0.68
Ray Sadecki,1968,3.02,2.34,0.68
Red Faber,1914,2.20,1.52,0.68
Lew Krausse,1968,3.31,2.63,0.68
Herman Pillette,1922,2.94,2.26,0.68
Urban Shocker,1925,3.35,2.67,0.68
Frank Tanana,1974,3.20,2.52,0.68
Jimmy Haynes,2000,5.33,4.65,0.68
Vern Law,1960,3.08,2.40,0.68
Sam McDowell,1967,3.85,3.17,0.68
Kevin Gross,1988,3.69,3.01,0.68
Bob Feller,1951,3.27,2.59,0.68
Tex Hughson,1942,2.69,2.01,0.68
Dave Wickersham,1964,3.45,2.77,0.68
Bob Friend,1962,3.10,2.42,0.68
Bert Blyleven,1984,2.90,2.22,0.68
Fernando Valenzuela,1985,2.45,1.77,0.68
Tom Browning,1986,3.81,3.13,0.68
Tom Bradley,1973,3.87,3.19,0.68
Ross Grimsley,1978,3.05,2.37,0.68
Danny MacFayden,1938,2.96,2.28,0.68
Rick Reuschel,1985,2.19,1.51,0.68
Britt Burns,1985,4.01,3.33,0.68
General Crowder,1928,3.59,2.91,0.68
Harvey Haddix,1954,3.59,2.91,0.68
Tommy Thomas,1929,3.16,2.48,0.68
Barney Pelty,1904,2.81,2.13,0.68
Lefty Grove,1929,2.88,2.20,0.68
Kevin Appier,1993,2.56,1.88,0.68
Steve Rogers,1975,3.29,2.61,0.68
Cliff Chambers,1950,4.12,3.44,0.68
Joe Oeschger,1917,2.88,2.20,0.68
Stan Coveleski,1925,2.88,2.20,0.68
Mel Harder,1933,3.08,2.40,0.68
Burt Hooton,1972,2.88,2.20,0.68
Jake Westbrook,2010,4.22,3.54,0.68
Cole Hamels,2014,2.46,1.78,0.68
Carmen Hill,1928,3.67,2.99,0.68
Dennis Eckersley,1978,3.02,2.34,0.68
Aaron Sele,1993,2.74,2.06,0.68
Charlie Robertson,1922,3.48,2.80,0.68
Ken Hill,1989,3.80,3.12,0.68
Tom Seaver,1977,2.58,1.90,0.68
Guy Morton,1915,2.02,1.34,0.68
Pat Jarvis,1970,3.48,2.80,0.68
LaTroy Hawkins,1998,5.25,4.58,0.67
Bob Shawkey,1922,2.85,2.18,0.67
Joe Niekro,1984,3.04,2.37,0.67
Roy Halladay,2009,2.79,2.12,0.67
Al Brazle,1949,3.29,2.62,0.67
Joe Hatten,1946,2.59,1.92,0.67
Joe Coleman,1974,4.32,3.65,0.67
Justin Verlander,2019,2.58,1.91,0.67
Bucky Walters,1942,2.53,1.86,0.67
Jack Powell,1901,3.59,2.92,0.67
Warren Spahn,1951,2.97,2.30,0.67
Lefty Gomez,1934,2.26,1.59,0.67
Roger Craig,1962,4.68,4.01,0.67
Doyle Alexander,1985,3.45,2.78,0.67
Al Benton,1945,2.04,1.37,0.67
Chuck Dobson,1970,3.71,3.04,0.67
Jean Dubuc,1912,2.98,2.31,0.67
Joe Shaute,1924,3.70,3.03,0.67
Togie Pittinger,1902,2.34,1.67,0.67
Bob Owchinko,1978,3.46,2.79,0.67
Nels Potter,1944,2.85,2.18,0.67
Zane Smith,1991,3.20,2.53,0.67
Doug Drabek,1990,2.76,2.09,0.67
Gary Bell,1967,3.38,2.71,0.67
Bob Friend,1958,3.65,2.98,0.67
Fergie Jenkins,1969,3.21,2.54,0.67
Rick Wise,1972,3.11,2.44,0.67
Johnny Cueto,2014,2.25,1.58,0.67
Terry Mulholland,1992,3.81,3.14,0.67
Bobo Newsom,1936,4.35,3.68,0.67
Jim Slaton,1975,4.57,3.90,0.67
Stan Bahnsen,1970,3.35,2.68,0.67
Harry Gumbert,1939,4.24,3.57,0.67
Bob Knepper,1983,3.52,2.85,0.67
Luke Hamlin,1940,2.97,2.30,0.67
Fernando Valenzuela,1984,3.03,2.36,0.67
Nolan Ryan,1973,2.84,2.17,0.67
Danny Darwin,1984,4.09,3.42,0.67
Urban Shocker,1927,2.75,2.08,0.67
Lefty Grove,1927,3.26,2.59,0.67
Dick Hall,1960,3.94,3.27,0.67
Ray Kremer,1926,2.63,1.96,0.67
Robin Roberts,1962,2.82,2.15,0.67
Kevin Brown,2000,2.58,1.91,0.67
Wilbur Cooper,1921,3.22,2.55,0.67
Jack Quinn,1915,3.43,2.76,0.67
Ray Fisher,1915,2.20,1.53,0.67
Steve Gromek,1954,2.77,2.10,0.67
Robin Roberts,1958,3.21,2.54,0.67
Larry French,1931,3.28,2.61,0.67
Ernie White,1941,2.51,1.84,0.67
John Tudor,1986,2.92,2.25,0.67
Walt Terrell,1984,3.52,2.85,0.67
Fred Glade,1904,2.29,1.62,0.67
Eddie Cicotte,1919,1.82,1.15,0.67
Butch Wensloff,1943,2.46,1.79,0.67
Bill Bevens,1946,2.20,1.53,0.67
Mel Stottlemyre,1970,3.09,2.42,0.67
Jamie Moyer,1988,3.48,2.81,0.67
Curt Simmons,1964,3.43,2.76,0.67
Bullet Joe Bush,1917,2.30,1.63,0.67
Justin Verlander,2010,3.37,2.70,0.67
Allie Reynolds,1948,3.99,3.32,0.67
Johan Santana,2007,3.33,2.66,0.67
Bill Gullickson,1984,3.61,2.94,0.67
Warren Spahn,1947,2.39,1.72,0.67
Dennis Martinez,1992,2.47,1.80,0.67
David Cone,1988,2.10,1.43,0.67
Mike Witt,1986,2.84,2.17,0.67
Tom Phoebus,1970,3.20,2.53,0.67
Dave Stewart,1988,3.23,2.56,0.67
Phil Niekro,1968,2.58,1.91,0.67
Jimmy Key,1992,3.53,2.86,0.67
Zack Greinke,2018,3.21,2.54,0.67
Clay Kirby,1969,3.84,3.17,0.67
Jack Scott,1921,3.74,3.07,0.67
Juan Marichal,1970,4.15,3.48,0.67
Howie Camnitz,1914,3.40,2.73,0.67
Cal McLish,1958,2.89,2.22,0.67
Gene Packard,1914,2.80,2.13,0.67
Jim McGlothlin,1969,3.22,2.55,0.67
Don Drysdale,1959,3.29,2.62,0.67
Curt Simmons,1954,2.82,2.15,0.67
Frank Viola,1988,2.64,1.97,0.67
Rick Sutcliffe,1989,3.68,3.01,0.67
Bob Gibson,1974,3.83,3.16,0.67
Al Downing,1973,3.38,2.71,0.67
Jim Colborn,1973,3.12,2.45,0.67
Mike McCormick,1960,2.73,2.06,0.67
Chris Nabholz,1992,3.32,2.65,0.67
CC Sabathia,2012,3.38,2.71,0.67
Bill Laskey,1982,3.15,2.48,0.67
Dutch Leonard,1917,2.22,1.55,0.67
Red Lucas,1932,2.94,2.27,0.67
Sid Fernandez,1986,3.59,2.92,0.67
Walter Johnson,1926,3.66,2.99,0.67
Stan Coveleski,1922,3.35,2.69,0.66
Carl Erskine,1954,4.17,3.51,0.66
Bruce Kison,1975,3.35,2.69,0.66
Deacon Phillippe,1902,2.06,1.40,0.66
Bob Friend,1957,3.26,2.60,0.66
Dick Donovan,1958,3.01,2.35,0.66
Bullet Joe Bush,1921,3.77,3.11,0.66
Fergie Jenkins,1974,2.82,2.16,0.66
Early Wynn,1943,3.00,2.34,0.66
Pete Alexander,1912,2.81,2.15,0.66
Bill Voiselle,1948,3.82,3.16,0.66
Ray Kremer,1927,2.41,1.75,0.66
Vic Aldridge,1927,4.29,3.63,0.66
Wilbur Cooper,1918,2.29,1.63,0.66
Craig Swan,1978,2.44,1.78,0.66
Jack Billingham,1978,3.88,3.22,0.66
Scott McGregor,1980,3.32,2.66,0.66
Adam Wainwright,2010,2.42,1.76,0.66
Ray Sadecki,1963,4.29,3.63,0.66
Art Nehf,1917,2.16,1.50,0.66
Herb Pennock,1925,2.84,2.18,0.66
Bill Donovan,1904,2.46,1.80,0.66
Mudcat Grant,1964,3.63,2.97,0.66
Doug Fister,2011,2.87,2.21,0.66
Billy Pierce,1957,3.16,2.50,0.66
Atlee Hammaker,1983,2.25,1.59,0.66
Wally Bunker,1964,2.69,2.03,0.66
Joe Sparma,1967,3.76,3.10,0.66
Willie Mitchell,1913,1.85,1.19,0.66
Jim Nash,1968,2.33,1.67,0.66
Frank Tanana,1982,4.21,3.55,0.66
George Brunet,1967,3.25,2.59,0.66
Dick Rudolph,1917,3.33,2.67,0.66
Roy Oswalt,2006,2.95,2.29,0.66
Don Cardwell,1961,3.79,3.13,0.66
Dutch Leonard,1939,3.58,2.92,0.66
Carl Mays,1926,2.87,2.21,0.66
Moe Drabowsky,1963,3.18,2.52,0.66
Rich Nye,1967,3.17,2.51,0.66
Pete Donohue,1923,3.35,2.69,0.66
Mark Langston,1993,3.20,2.54,0.66
Sandy Koufax,1963,1.88,1.22,0.66
Lee Meadows,1927,3.22,2.56,0.66
Mort Cooper,1944,2.56,1.90,0.66
Mel Harder,1934,2.82,2.16,0.66
Eric Show,1985,3.09,2.43,0.66
Fred Blanding,1913,2.62,1.96,0.66
Tom Candiotti,1986,3.45,2.79,0.66
Bob Purkey,1960,3.78,3.12,0.66
Sandy Koufax,1964,1.76,1.10,0.66
Weldon Wyckoff,1915,3.44,2.78,0.66
Jon Matlack,1978,2.32,1.66,0.66
George Earnshaw,1930,4.37,3.71,0.66
Ron Reed,1969,3.50,2.84,0.66
Slim Sallee,1912,2.95,2.29,0.66
Jack Morris,1987,3.38,2.72,0.66
Tex Hughson,1943,2.66,2.00,0.66
Gary Nolan,1968,2.48,1.82,0.66
Randy Jones,1976,2.74,2.08,0.66
Wilbur Cooper,1924,3.39,2.73,0.66
Nels Potter,1945,2.47,1.81,0.66
Bob Gibson,1964,2.93,2.27,0.66
Larry Jansen,1951,3.02,2.36,0.66
George Uhle,1922,4.03,3.37,0.66
Joe Nuxhall,1955,3.67,3.01,0.66
George Mullin,1914,3.68,3.02,0.66
Don Sutton,1982,3.06,2.40,0.66
Dick Donovan,1959,3.79,3.13,0.66
John Butcher,1984,3.44,2.78,0.66
Stan Coveleski,1921,3.40,2.74,0.66
Ed Brandt,1933,2.65,1.99,0.66
Whitey Glazner,1921,2.62,1.96,0.66
Bullet Joe Bush,1918,2.23,1.57,0.66
Johnny Vander Meer,1938,3.16,2.50,0.66
Johnny Podres,1960,3.11,2.45,0.66
Chris Short,1965,2.85,2.19,0.66
Kirby Higbe,1946,2.88,2.22,0.66
Dave Stieb,1983,3.04,2.38,0.66
Lee Meadows,1925,3.52,2.86,0.66
Ron Guidry,1983,3.42,2.76,0.66
Ray Collins,1913,2.44,1.78,0.66
John O'Donoghue,1965,3.73,3.07,0.66
Mike Cuellar,1970,3.48,2.82,0.66
Tommy Bridges,1936,3.73,3.07,0.66
Bob Groom,1917,3.24,2.58,0.66
Max Butcher,1941,3.00,2.34,0.66
Al Mamaux,1915,2.10,1.44,0.66
Jesse Barnes,1919,2.40,1.74,0.66
Lon Warneke,1934,3.23,2.57,0.66
Joe Dobson,1951,3.93,3.27,0.66
Danny Darwin,1987,3.56,2.90,0.66
Josh Johnson,2009,3.23,2.57,0.66
Bill Gullickson,1982,3.57,2.91,0.66
Phil Niekro,1969,2.58,1.92,0.66
Sam McDowell,1970,2.92,2.26,0.66
Johnny Couch,1922,3.84,3.18,0.66
Vern Law,1965,2.17,1.52,0.65
Dwight Gooden,1986,2.84,2.19,0.65
Connie Johnson,1956,3.50,2.85,0.65
Bob Friend,1960,3.01,2.36,0.65
Don Schwall,1962,4.74,4.09,0.65
Red Faber,1920,3.03,2.38,0.65
Tony Cloninger,1966,4.18,3.53,0.65
Sid Hudson,1952,3.39,2.74,0.65
Jack Harper,1901,3.50,2.85,0.65
Bill Lee,1979,3.04,2.39,0.65
Robin Roberts,1950,3.00,2.35,0.65
Dick Drago,1970,3.76,3.11,0.65
Tex Hughson,1946,2.80,2.15,0.65
Gaylord Perry,1968,2.46,1.81,0.65
Dick Bosman,1971,3.73,3.08,0.65
Doug Rau,1975,3.11,2.46,0.65
Jim Bunning,1962,3.71,3.06,0.65
Gerrit Cole,2013,3.22,2.57,0.65
Dave McNally,1965,2.96,2.31,0.65
Earl Wilson,1967,3.29,2.64,0.65
Gary Peters,1963,2.17,1.52,0.65
Jose Quintana,2013,3.51,2.86,0.65
Trevor Bauer,2018,2.26,1.61,0.65
Darrell May,2003,3.88,3.23,0.65
Bill Dinneen,1902,2.93,2.28,0.65
Ray Herbert,1962,3.27,2.62,0.65
Fred Norman,1973,3.63,2.98,0.65
Jim Barr,1976,2.89,2.24,0.65
Vean Gregg,1912,2.76,2.11,0.65
Bob Keegan,1954,3.03,2.38,0.65
Jose DeLeon,1988,3.67,3.02,0.65
Carl Morton,1974,3.15,2.50,0.65
Ed Whitson,1980,3.10,2.45,0.65
General Crowder,1932,3.35,2.70,0.65
Dennis Martinez,1995,3.08,2.43,0.65
Jim Kaat,1962,3.28,2.63,0.65
Bob Groom,1916,2.90,2.25,0.65
Lefty Stewart,1933,3.80,3.15,0.65
Addie Joss,1904,1.62,0.97,0.65
Dickey Kerr,1920,3.05,2.40,0.65
Phil Niekro,1971,3.02,2.37,0.65
Fergie Jenkins,1982,3.15,2.50,0.65
Stan Coveleski,1926,3.01,2.36,0.65
Johan Santana,2008,2.53,1.88,0.65
Jose Rijo,1993,2.48,1.83,0.65
Robbie Ray,2021,2.84,2.19,0.65
Ron Kline,1958,3.53,2.88,0.65
Vida Blue,1973,3.28,2.63,0.65
Eddie Solomon,1981,3.25,2.60,0.65
Kevin Appier,1992,2.46,1.81,0.65
Tom Seaver,1976,2.59,1.94,0.65
Tim Lollar,1982,3.13,2.48,0.65
Jim Abbott,1991,2.89,2.24,0.65
